word,C20 Literature vs. C20 Philosophy,C20 Literature vs. C21 Literature,C20 Literature vs. C21 Philosophy,C20 Philosophy vs. C21 Literature,C20 Philosophy vs. C21 Philosophy,C21 Literature vs. C21 Philosophy,wordset
um,-0.4392962768008805,1.1514324472996444,1.1715708345812557,1.5714181101232625,1.6108671113821365,0.021819681206863263,non_content
supposing,-0.44092922114388466,0.6785549559545563,-0.3573165614248499,1.1302784835822628,0.08361265971903477,-1.047103396310529,non_content
oneself,-0.4431405056759051,-0.34134271073551237,-0.5170579506092671,0.10758027695209955,-0.07391744493336203,-0.16110343927273738,non_content
pertaining,-0.4538279540649686,-0.209677821017631,-0.7425454023854517,0.22747725612098502,-0.2887174483204834,-0.5258678898082525,non_content
straightaway,-0.4576198553233538,-0.33768138086868865,-0.8134187793475334,0.10027689649717349,-0.3557989240241796,-0.4696305147647621,non_content
whichever,-0.46039382092028364,-0.06797928217653387,-0.618039780270007,0.3916581177040225,-0.15764595934972359,-0.5471985204806198,non_content
depending,-0.46170034880049055,-0.19707047378261316,-0.7695558175589752,0.25430055613712,-0.3070463418350685,-0.565954836669919,non_content
anytime,-0.474526079198234,-0.5606248137162343,-0.921117479901956,-0.08609873451800021,-0.44659140070372194,-0.3511611981980848,non_content
re,-0.5034567482291427,-0.6577380540513398,-0.45094875490315267,-0.21813192852747085,0.051793774675466836,0.22057903760863298,non_content
plus,-0.5172742178995872,1.1312864698415273,1.2384127976576964,1.6737255416156385,1.7556870155572832,0.08741941576159605,non_content
irrespective,-0.5247917014075489,-0.13118077552599225,-0.5813420385486512,0.3882427373899131,-0.05527128900032348,-0.4431537544761979,non_content
all-around,-0.527145968671235,-0.5019578260520315,-0.492513973592846,0.0251881426192032,0.03463199507838891,0.009443852459185621,non_content
someone,-0.5389762903446098,-0.2635277447314559,-0.6761956461298736,0.2766521802471583,-0.1375521599681525,-0.4181282138293482,non_content
rearward,-0.5448434018120991,,,,,,non_content
unbeknownst,-0.5734913598360744,-0.49434807337910125,-1.1943924767858067,0.09659442142510047,-0.6209011169497322,-0.6968971566405792,non_content
either/or,-0.5781377249123744,-0.3971308307306815,0.17487870466296826,0.18100689418169275,0.7530164295753426,0.5720095353936497,non_content
propos,-0.5878505946270345,1.1840761401277413,0.7780700690082277,1.7494521734446389,1.365920663635262,-0.4116214066690122,non_content
partway,-0.6171798294252788,-0.1459069157614428,-0.3174996464264208,0.4712729136638361,0.2996801829988581,-0.17159273066497793,non_content
na,-0.6528772231405553,-0.32233573132538873,0.24287293429517218,0.3507391882900936,0.8957501574357275,0.5439978545325946,non_content
lieu,-0.6660000314348453,0.9411523671652424,1.3721407921771283,1.6214845799421624,2.0381408236119736,0.41091327970599095,non_content
downstream,-0.6757946185527509,-0.8893644597482682,-1.8500849030565227,-0.3007665957359615,-1.1742902845037717,-0.9340194684420471,non_content
hello,-0.6810732039698689,-0.8467982417799345,-0.850294296130555,-0.1713981791308993,-0.16922109216068595,0.0072142849873445235,non_content
he/she,-0.6894343020576889,-0.3714417498484871,-0.7246487898570252,0.3179925522092017,-0.03521448779933632,-0.3448207486221683,non_content
pm,-0.7411729559650038,-0.9202375652900636,-0.9551571206909558,0.016041597767083138,-0.2139841647259521,-0.2612653332655874,non_content
cos,-0.9482536444179389,-0.9529992837823124,-0.4703093859371788,0.042993529009335285,0.47794425848076005,0.4427544716687789,non_content
afoul,-1.1471252183799392,-0.7887146443184496,-1.3119190188298564,0.5251093883506567,-0.1647938004499171,-0.6950704553728361,non_content
fie,-1.277340882879954,1.0544193601406413,1.6473220841962386,2.278480418757971,2.9246629670761926,0.5896926563244309,non_content
dat,-1.57441464144162,0.9037078596578689,1.7940403253085342,2.480404018374855,3.3684549667501544,0.8825425880336368,non_content
wow,-1.6793982075914822,-1.2814959047908945,-0.7303398904459825,0.3979023028005877,0.9490583171454997,0.5511560143449121,non_content
iff,-2.5431844810342565,0.44413399411637566,-3.1201050114334214,2.961743194133632,-0.5766000473035798,-3.5487589554906385,non_content
poem,1.5492099190560982,0.20207481373735445,1.8971635030200387,-1.3426782398363264,0.3579168561045921,1.674132507203424,top
poet,1.4058987921464308,0.30473399536346824,1.8050092169207748,-1.1124566328814733,0.4169698941426413,1.491987433714836,top
literary,1.3505275410298585,-0.2641499439654546,1.8586456295314648,-1.621645443711358,0.5070855875797207,2.1222588279929537,top
scene,1.304814733096467,0.16413873483658017,1.2563291953428013,-1.1398638908162624,-0.04920886467988288,1.1000230939263789,top
poetry,1.1410863511944411,-0.040485962449356025,1.5755749379556199,-1.185916892530734,0.44684452524917584,1.5993148626570353,top
french,1.1262832413715493,0.01380899818523089,1.2826209665541133,-1.1111335345636921,0.15713547077070428,1.2629620633134362,top
novel,1.0909720152808693,-0.2435428167520432,0.8327159654772545,-1.3241333077832416,-0.25809333775458543,1.0773131529050302,top
text,1.0360815299084463,-0.015529832036741563,1.0299168142684358,-1.0643908945938234,-0.006011427099278999,1.0419175085574328,top
plays,1.0069799073621977,0.23017509419720555,0.6686066600335822,-0.7709965002595232,-0.33879450982561976,0.4436632061992579,top
story,0.9723146759641834,0.0537870367817771,0.7037382395747576,-0.9195046094531933,-0.26807496507362644,0.6511911687753397,top
wrote,0.9674817849999475,0.24087718588715926,1.2123149377149416,-0.7345965186532566,0.24692357972394222,0.9705491738825265,top
english,0.942469350123077,0.01941397855161261,1.076877799828841,-0.9241082489613642,0.13475927018737677,1.060911008728521,top
style,0.9134354503420876,0.12927370230264898,1.0385115906942857,-0.7915228452859806,0.12489351754844813,0.9011767568527924,top
writing,0.9119865829436862,-0.2724193553636916,0.8915536209390786,-1.1923355843536434,-0.021011384182381368,1.1676689319901485,top
literature,0.8982847385502848,-0.30892840268030186,0.5936160975480805,-1.2127676591235066,-0.3037100499281232,0.9052195709392045,top
readers,0.8921205247803647,-0.3516137969924913,0.8510275618762372,-1.242703429389515,-0.040287587650724564,1.2064114802250336,top
young,0.8898477284045113,0.058379109330963956,0.9689099485679693,-0.8302561461106267,0.07975478914281704,0.9200865740160771,top
written,0.8889799487536701,0.14798022175375433,1.0383327765845027,-0.7545509162683501,0.14945115848698198,0.8876998195792807,top
london,0.8824225591742811,0.2769131268735386,0.5102346793408747,-0.5879359320286209,-0.37169615148173424,0.22899822842361575,top
notes,0.8689035058364831,0.3063783043612006,0.8882989250310462,-0.5498394020847223,0.0194896389581963,0.5829246859021376,top
love,0.8495309122481168,0.18352898927714464,1.0875540749075328,-0.6606761849911368,0.23843521693686387,0.8937295454040413,top
lines,0.8436620319777194,0.32451731206085543,0.8296763461762889,-0.5190765295216752,-0.014157852123088944,0.5062913593520469,top
passages,0.811107917290091,0.5137512375790053,1.0808736935861534,-0.2953724840320722,0.2696281880023695,0.5698646099066842,top
play,0.7975785826465007,0.17837932460163053,0.5899631600035128,-0.6142893266843082,-0.20880757897023297,0.4111313950821164,top
century,0.7909905582054799,-0.03512964900617784,1.0909169876048128,-0.8347179069518007,0.2988955734001248,1.1254165596965118,top
late,0.7826135809691914,-0.12000654192899617,0.8670175348281781,-0.8956652492677567,0.0847701203994614,0.9835160565538397,top
early,0.7786056142018272,-0.11809397380847765,0.7586834457430215,-0.8958952842746293,-0.020190422298152287,0.8734751811466036,top
reader,0.7784769442100654,-0.077265951607935,0.8527535712700477,-0.8567194663535256,0.07501127104397601,0.9502343057972594,top
oxford,0.7760336127102767,-0.026311965401082212,-0.6781324633484075,-0.7915703397782484,-1.4546497134324616,-0.652661169089584,top
characters,0.7760248666807346,0.023959061452315092,1.016314497246192,-0.7506539714548379,0.2399315071094789,0.9941261802657078,top
critics,0.7760221379976868,-0.05361502970803522,0.8713642416659234,-0.8307979075023106,0.09594229934618738,0.920860170929642,top
books,0.7643659979954007,-0.12631369244912996,0.8667946445229531,-0.8727249904466686,0.10389462439742436,0.9831922835960072,top
writers,0.7532575451149796,-0.14946762518502524,1.4132990798869276,-0.9028950583916815,0.6600140504172998,1.5660543510222167,top
author,0.7207320696931678,0.12739481647212586,0.9506419704160377,-0.5885569880470469,0.22922763578035404,0.8928649697099433,top
popular,0.7199623343785064,-0.009702242725781194,0.8066538449552738,-0.7198290075854901,0.08737315586031423,0.8149910056780783,top
write,0.7045788461245521,-0.034185123389310006,0.6286823518661007,-0.7461813072727485,-0.07616857185868824,0.6750911401316898,top
reading,0.7033880642926306,-0.2615047826384424,0.414991816692366,-0.9633400816074157,-0.28772195090906216,0.6821852442678179,top
death,0.6893593265166944,0.07462005602850463,0.7921709962852249,-0.6128669269024662,0.103102726096792,0.7160882994225268,top
published,0.6871276475192875,0.007185896038471265,0.40793498742500806,-0.6757288263280821,-0.2785364842506441,0.4420553494244956,top
works,0.6870601449625989,-0.07056087596677735,0.6911657275599401,-0.7561779201596983,0.003914334414622121,0.7485416181822017,top
references,0.686468286143839,0.0636581987730592,0.5686937837608524,-0.6220028822945981,-0.1176448012605011,0.5065722435050172,top
lost,0.6804925616952322,0.08188056340866011,0.8273171093674686,-0.5887968296715846,0.14677384525080844,0.7366570630888527,top
home,0.6713512092747079,-0.07018693444725513,0.658386506899591,-0.7330884151734891,-0.012906356649105385,0.7337037813119943,top
years,0.6553275476135344,0.03049527662987346,0.916348007269543,-0.6138943421112663,0.2615163461127961,0.8786342330320851,top
came,0.6528033955926794,0.11391806357400505,0.824516178612892,-0.5288204791728295,0.17245373025259605,0.7073031749280374,top
john,0.6481579708401596,0.0824702453903375,0.5315558792450207,-0.5587536822025521,-0.11627479737520967,0.44482640462244005,top
heart,0.6459863107377889,0.08431897691687823,0.6594087249221201,-0.5577221713203402,0.014188089023458559,0.5776862826169151,top
middle,0.6435068229609073,0.08546292529749519,0.7945310652783739,-0.5628071829467314,0.1511057058311958,0.7184299651349451,top
sources,0.6331990827280909,0.21199841996889016,0.5250863233139803,-0.4018561070229629,-0.1066297341683318,0.308287991024389,top
piece,0.6020425869337542,0.24292247455967236,0.5318847129133141,-0.36000154015826635,-0.07018825096671621,0.2896574140105461,top
knew,0.5957999648605206,0.20498464411003958,0.7591302068758427,-0.3901561176949421,0.16335266796647477,0.5665311206781014,top
took,0.5893040832858777,0.07044047489328972,0.7229132809149147,-0.5156939635556492,0.13445225642634936,0.6589085754842673,top
became,0.585702401494515,-0.04877359909328363,0.9245010545677991,-0.6483671991028434,0.3390193559127275,0.9816122403018024,top
eyes,0.5851380195969775,0.07194770706346032,0.7637524755050538,-0.5089586820459159,0.17843236545197683,0.6978856689887503,top
whom,0.5844763707076855,0.15562988117389215,0.8143440633958857,-0.42920020547143756,0.2298930916330449,0.6515976655094067,top
period,0.5827243894466858,-0.03019319337167203,0.7958478453107312,-0.6145742866536246,0.21481337160585035,0.8247204811139129,top
half,0.5811988537787005,0.2011664244035617,0.73362333811569,-0.3851283076120775,0.15199333483990862,0.5444529687716615,top
gave,0.5690869897591051,0.1883409627266748,0.8266239751587054,-0.3702321463140465,0.2587191805059051,0.6392122319554807,top
hands,0.5689646304617616,0.030141508265729113,0.49582956755768814,-0.5287894245654015,-0.0742721691782856,0.4585263589106039,top
read,0.5664679217213442,-0.046755561952839135,0.6752231480228552,-0.6081930308530766,0.10988870429904372,0.7242917148529624,top
followed,0.56021943928148,0.26801349984450246,0.7885990256364791,-0.2833601387734315,0.2301063030664337,0.5080316638978123,top
details,0.5590625148311328,0.2409394858056762,0.3116689277861862,-0.31135775397421184,-0.2467594417670714,0.06783410069416905,top
cited,0.5590003264483411,-0.3328395865590313,0.5982875995925094,-0.8852150578597938,0.040786095340295425,0.9255266542871743,top
book,0.5583345862630129,-0.0349309228025421,0.8296621093853522,-0.6050205895996585,0.2714289540360859,0.8634717952576152,top
received,0.5563435485707672,0.17470682835788065,0.43205717634401597,-0.39077502683716486,-0.12418082481522039,0.2669771139656079,top
during,0.551073501680253,-0.04944521434017993,0.5573592036311034,-0.6007826889601179,0.006507657207430463,0.6049186786799933,top
family,0.5475491969981066,-0.04177136538869688,0.6160990544583468,-0.5911745667672695,0.06851125990314445,0.6587948314930164,top
passage,0.5438418911707772,0.37888779218454116,0.8440895146248316,-0.15650378819762037,0.3004134650183161,0.4558317571307476,top
probably,0.5420526335000524,0.4693297293420876,0.7520170886298869,-0.074498028413367,0.2097314439311593,0.28468345862885613,top
beginning,0.5247804723188589,0.20016828669656592,0.674981198673565,-0.31647507082703374,0.15060376029876754,0.47557380578601005,top
figures,0.523251654795416,-0.11400120255321443,0.6577349002385622,-0.6381209258513619,0.13447421232108062,0.7689822566504975,top
throughout,0.5112099229594789,-0.07559896287993119,0.5079391043454298,-0.5900507315585932,-0.004135973340945121,0.5768102314373125,top
almost,0.510577140044088,0.15620261936103041,0.713741086202693,-0.35363252538202894,0.2023410219704944,0.5598487717097594,top
your,0.5038780064510581,0.07959857986372079,0.13596841815800081,-0.42741333779571994,-0.36949622199249066,0.06028950235181201,top
soon,0.5017057303390146,0.1504875104334886,0.6619159650344982,-0.34260695646125366,0.16041418799810153,0.5007661461150476,top
version,0.4999071792024769,0.18501228189715024,0.1888725072117084,-0.3118686060636874,-0.3103510365613529,0.004320573068186616,top
last,0.48770698659296535,0.20428247079450354,0.6492461242677137,-0.28290001923730973,0.16189574528709574,0.442904806328624,top
turned,0.48518055907428814,-0.03276481872053721,0.5015758904892872,-0.5094626270363283,0.016962321532231484,0.5404931519020719,top
source,0.4833278608302669,0.3015535142514822,0.3926351452071099,-0.18101455964763288,-0.09026106971682164,0.10074968124032778,top
essay,0.48087554171826713,-0.2641760838933472,0.5041456961952545,-0.7587222521661136,0.024092965275226468,0.7753117548222841,top
return,0.4804132206859907,-0.04510241532331921,0.406647787022498,-0.528851024884423,-0.07435334560564834,0.4554011451625721,top
name,0.4802252257690407,0.18803484933435896,0.647821687153559,-0.29373748802727345,0.16753157795440826,0.48396473162939235,top
stage,0.4797483790475949,0.14056333490493797,0.5451479748267256,-0.3425858349529273,0.06665698553142745,0.39991066723683827,top
figure,0.4750855803602489,-0.1346797766512026,0.504059790797846,-0.6174727802841276,0.0286017762129549,0.6294334543988493,top
four,0.474674834416736,0.240855759212458,0.45516522678837545,-0.23289392380031945,-0.019635488843278072,0.21953605772093165,top
line,0.4673404968716481,0.16889089410126082,0.41838963292998527,-0.29458361955428847,-0.04885163261128966,0.2409194230715111,top
speech,0.4659919503969326,0.0012750465484250206,0.4506667963427828,-0.46431296428351837,-0.014370212232068054,0.44589383583597714,top
added,0.4628327868672484,0.33695617561357694,0.5153765554623818,-0.12609064604162862,0.0532847435123103,0.17356401030925353,top
original,0.4621198880974794,0.28141360088466993,0.47539048290624286,-0.16867449604571808,0.012806049028184267,0.1962031884437252,top
told,0.45942162075109155,0.1192157823019233,0.5301396052836113,-0.3367715051875954,0.07009320170506166,0.4098495806168495,top
begins,0.45639435978889487,0.007424034954361655,0.5525042233800767,-0.44760577817240604,0.09792071097287373,0.5455219894519707,top
close,0.4513553597986098,0.06994639313077733,0.34113372236717254,-0.39423996337156464,-0.11087034635915315,0.2744134105130551,top
image,0.45059189298197505,-0.10550147700509595,0.5515364414711162,-0.5535362750445612,0.10099271068017186,0.678095949929653,top
tells,0.44725782151227067,0.18666453128516672,0.3641191451274259,-0.2680545689239043,-0.08311851479640935,0.17887467715757258,top
elsewhere,0.4456872711998847,0.0523103649565321,0.5308613580465638,-0.39171492661600893,0.08552326916029511,0.47797785398908765,top
describes,0.4443609500730074,-0.12000433059799911,0.35118010942261196,-0.5623047062437783,-0.0944079252280089,0.4715408592881334,top
seemed,0.44345879399172133,0.004000102279276793,0.7326994899101255,-0.43867429520283013,0.28985349789214915,0.7289775650347644,top
apparently,0.4394861395450857,0.34551918256181535,0.6154872584913903,-0.09193873050671865,0.17531128594826156,0.26936565702278187,top
little,0.4371525579995177,0.13609091268261156,0.6218569176319956,-0.2972224404230893,0.18515649430151154,0.4840065293735148,top
parallel,0.43639145651895767,0.33881902864062435,0.4425372399232291,-0.09386475513289011,0.004052931178838638,0.10737984699166517,top
high,0.433859838967269,0.03168179200572931,0.24601437610158258,-0.3915147535184637,-0.18731995530436812,0.21159490715037182,top
great,0.43236798207064187,0.21622369892350712,0.8459406244224487,-0.21327404298819566,0.4135784100064844,0.6232083852316508,top
cambridge,0.42617608772239685,-0.2534918826874512,-0.5912226871814128,-0.6767984461133069,-1.0190585376864119,-0.33239310670355515,top
learned,0.4232375337406602,0.10873435281027491,0.5221558022663474,-0.31536431017019345,0.09965032145912275,0.41823697738941634,top
found,0.419660656033048,0.26259642081471507,0.6541206560546874,-0.15059062289569713,0.23360004045415214,0.3813531048436333,top
particularly,0.4153403094289518,-0.056734861263207155,0.37141373435288066,-0.4673540225646023,-0.04259536882347409,0.4295544075253138,top
final,0.4152540480682797,0.13043152145298517,0.4932460889465526,-0.28893765769967555,0.07872977437285494,0.3652434934075279,top
three,0.4140348729701659,0.24183103418450327,0.32729148055814367,-0.16998493679142582,-0.08599404146674258,0.08517702289086707,top
reveals,0.4115740352827161,-0.10329289652076303,0.3952195702696328,-0.5120415743117591,-0.015420970504015783,0.4961758905960814,top
influence,0.408598148196725,0.21747665852143225,0.5776514512359416,-0.1792751823882459,0.1698515326504365,0.3480208273761086,top
contemporary,0.4064938512423645,-0.20880814403402412,0.3739582802391684,-0.6192431094967037,-0.031903039157231736,0.5848630666501051,top
imagination,0.406454708353417,0.01357635707605897,0.449977599668647,-0.3968710234977104,0.04360214857696049,0.4611530020692721,top
comparison,0.4042696479875844,0.07920549197675482,0.36290783762833045,-0.3116283986646512,-0.042170639189613966,0.2729436849111114,top
frequently,0.4004634745974769,0.14033162400467003,0.6829611825082317,-0.2603141158432262,0.28236406896887806,0.545358981784471,top
detail,0.3993780541950251,0.17623565273451242,0.2778367582256359,-0.2209073506487392,-0.12144935142121821,0.10443364709379883,top
earlier,0.3947931825477769,0.10086320510724658,0.36540678350141026,-0.29446747127937567,-0.028721862252699158,0.26813654079551347,top
himself,0.3936165849376509,0.1903644329202814,0.7936925077578992,-0.2076660952506122,0.40025368486925783,0.6090281722889631,top
note,0.3935024776313378,0.36605161757251664,0.13288606550984544,-0.020958852015640947,-0.2607631964551798,-0.23880176919002072,top
setting,0.39326983712730873,0.0818426517164977,0.21534913443956757,-0.3127150225973369,-0.17994105713309083,0.14133287382755708,top
mention,0.3910565672961262,0.282432007004176,0.5584820837386166,-0.10172793627053868,0.16834199380909023,0.2788385835169827,top
article,0.3898238840969713,0.07894130095436146,0.5117423597987909,-0.2999882616740488,0.12266323974917677,0.4160691349539267,top
several,0.3892304093139889,0.11791715388750731,0.3475631736391224,-0.27012713070592553,-0.04162365893141188,0.2311243552711379,top
later,0.378954341798155,0.1330357293942194,0.5752252953563337,-0.24949135790527846,0.1954523713821193,0.44134947818156617,top
mentioned,0.3704419522394378,0.3991848711301586,0.3049268904127905,0.03593283658124492,-0.06417840471725689,-0.10007222075506378,top
away,0.36946058464489134,-0.05266362012524022,0.34943697696332704,-0.42164665151038455,-0.020482182665094415,0.40278984139220414,top
speaks,0.36837018947763217,0.09417738349818286,0.5290572796326124,-0.2737307277790824,0.1609440178220699,0.43379381989236004,top
considerable,0.3666628131871091,0.31292641327788734,0.6692065135177656,-0.045565426770260334,0.30278034778943747,0.34103625302406115,top
york,0.3613714975788509,-0.04628972253363538,-0.22987315845420933,-0.3966412428403908,-0.5914020834971233,-0.18049975075181934,top
critical,0.36117225637837125,-0.32097011639781803,0.4626666497862979,-0.6750461219633157,0.10314479032688255,0.7768174062096675,top
mark,0.35616031723447966,-0.08128815840289129,0.28491707142102773,-0.43178615771544304,-0.07168264729248455,0.36712149691546103,top
places,0.35565307237457017,-0.023436969470563385,0.39656947599830744,-0.37622307054772763,0.043061565979985485,0.4231031181897512,top
vision,0.35529671795012463,0.021187811808232995,0.5826890619509852,-0.3393957951615033,0.22755926334395263,0.5552657080457898,top
times,0.35414398000911523,0.055083348399742715,0.382800680857616,-0.29213613239238473,0.029283060475479152,0.3328363835365073,top
down,0.35275818868845155,0.021991347193540494,0.38719517925795816,-0.3362385967127174,0.03516109793734418,0.3654960593057165,top
felt,0.3510252419199671,0.13857298514148778,0.8301816633956987,-0.21224848660059695,0.4792230592543634,0.6901066086955597,top
brief,0.34977235114324523,0.28425569135864026,0.6553452415446718,-0.07324328380535117,0.3066522056833962,0.376980512987287,top
come,0.349732421464536,0.0680652621284091,0.3324713539256977,-0.28491867426831624,-0.01720730629447443,0.2686434026202928,top
offers,0.34641038824089354,-0.2931831566474898,0.17209204179839654,-0.6408865570734237,-0.17418611033181458,0.4638370890626741,top
across,0.34576295107290056,-0.4764377397500006,-0.1616958147018298,-0.8071576783714391,-0.5075595970995713,0.30541029406081216,top
noted,0.34214436141511145,0.2152984220570136,0.2839610345310501,-0.11977468755189914,-0.05858377244625185,0.06481805626905575,top
full,0.34077223351591285,0.13012369226084702,0.2701468678023807,-0.21817376989969908,-0.07066512345057076,0.14575885109737366,top
closely,0.33951612008041443,0.18667297494850799,0.3803295039925698,-0.16194100874095863,0.040696944249488796,0.204505053684686,top
suggests,0.33893787313436363,-0.11802972402256917,0.16327124158560874,-0.45451665173220396,-0.17446030293644313,0.28411384162987263,top
back,0.33666583276990053,-0.12766544324934895,0.32569365243362686,-0.46112396976456466,-0.010698248164348965,0.45427691573591833,top
brought,0.33577612254924966,0.15242867738076152,0.6706235668338363,-0.184031718721719,0.3342102328638076,0.5174016950263995,top
modern,0.3343609615339508,-0.27097383827970173,0.6672853749435775,-0.6080017860236016,0.33328849720080667,0.9349878400463246,top
long,0.3333134829430615,0.10237999993426782,0.48432064227621285,-0.22721509191727712,0.15128938502148007,0.37992655355425,top
next,0.3301843746202113,0.15259003952871772,0.09153924029747407,-0.19153049260527427,-0.23885332203737109,-0.06012478686976578,top
bear,0.328408003198822,0.11477349191977879,0.2570418881359569,-0.21002062847513123,-0.0720420889721112,0.14291536766142907,top
included,0.32749102425832693,0.10064418880876104,0.31344239946884433,-0.21556663322186861,-0.012900105473442175,0.20843629819655535,top
behind,0.3250283002597607,-0.09515686436431317,0.29626887245529526,-0.42773861366117993,-0.029538321526513724,0.397831988257866,top
writings,0.32424045750774594,-0.11259366076817796,0.57959461911907,-0.43782073941871436,0.2544834731160125,0.6891252928700741,top
study,0.3212201842451591,-0.08274698851076583,0.32501265884715436,-0.40482746048405727,0.0041900452181548205,0.4134480570808216,top
especially,0.3192764831311751,-0.020385804233685363,0.3519383438257076,-0.3438530174625569,0.03173663422606725,0.37677384433882904,top
word,0.31804070284440916,0.19292913951579102,0.6197757075859516,-0.11927004644429659,0.30153438830135115,0.4226364007556169,top
origin,0.31563481412817845,0.15363457313144627,0.4695071668903666,-0.16012189294631687,0.15537902119405847,0.3213063309424728,top
leaves,0.31367939336654704,0.07824421284866538,0.23495923018681633,-0.23019861966315278,-0.07844314795385374,0.15596219513760992,top
below,0.3133248592506668,0.1414873337462823,-0.08309761801085724,-0.17089191656466157,-0.3963466758308855,-0.22856708171106285,top
until,0.31230124029786555,0.12553364411786042,0.5009091837220738,-0.18642475609062228,0.18828422078921392,0.3824123919072895,top
studies,0.31218059805043685,-0.5249666501467423,0.20483167675994238,-0.861102714058796,-0.10595955716115758,0.7287501549843421,top
powerful,0.307128433463855,-0.23746759557145644,0.22470434974386375,-0.5420086594617785,-0.08284781099122425,0.4532716656596652,top
interesting,0.30690080798121583,0.2968543629862727,0.23283086784176305,0.003570886935758513,-0.07461434337487954,-0.0743933790498109,top
appears,0.3002611271722148,0.16034729394557062,0.39438795340327476,-0.13869322805804346,0.0939006052064001,0.23187696988095763,top
words,0.3000808193896335,0.0744771366690951,0.43253176418335926,-0.22606083179604156,0.1326876968510056,0.3618001425342769,top
emphasis,0.2995528794277776,-0.041327739983493546,0.5285437826210966,-0.343129153871892,0.229367726713836,0.5651752137512872,top
shows,0.2988691353186418,0.16530377305835509,0.22194578669296047,-0.13018731552915366,-0.07741100185720182,0.054067122468346114,top
relationship,0.29861206092802145,-0.1649001851933629,0.15104312833152866,-0.4685673017831665,-0.14715511226680003,0.3150357767054641,top
finds,0.29848131496476005,0.07387187911004689,0.48724731289753015,-0.22759016201474572,0.18922862565677617,0.4165077147546894,top
left,0.2955564945638126,0.07035689626127219,0.3073966987949049,-0.22223446673036396,0.011895038335927983,0.23579942746487084,top
tradition,0.2945838627659899,0.06170687285788998,0.7218385314922139,-0.26035220601340403,0.4273132167923057,0.6476928320284709,top
presents,0.2872121095979791,-0.04860373581545317,0.25563302875323385,-0.33962519056070173,-0.030483655061115476,0.30790179327354644,top
hardly,0.28381529993052274,0.29828185708194066,0.6525008302950788,0.013686707131437704,0.3682017172838041,0.3508700292811941,top
spirit,0.28222803665518154,0.18554875636342763,0.6744016674486845,-0.09710655682548452,0.39245579595348173,0.5026651671557528,top
despite,0.28129824887607424,-0.2772285245376782,0.007335651949151366,-0.5520933101175562,-0.27314219581986604,0.2772029275913327,top
writes,0.28112654197558384,-0.1384556930633139,0.2998237740720017,-0.41625706093028325,0.019526368968765726,0.4370541567158608,top
sees,0.2796839607735965,0.008201026288162994,0.312687634035434,-0.2696503996220909,0.03356702902867134,0.301849793146217,top
around,0.27788862871125436,-0.3664768085046504,0.1122303135605921,-0.649383352120402,-0.1654272510302412,0.480833515198831,top
series,0.2775550693508147,-0.011639062547509736,0.470586005568908,-0.293246254531275,0.19324563562009978,0.48301525766449155,top
history,0.27624328453181873,-0.2930218225406379,0.4974017964790316,-0.5712554753725834,0.2202226485321846,0.7821475980791618,top
once,0.2741427108425974,0.01304168166774191,0.28200327726687074,-0.26051377626586486,0.007974056078543476,0.26687643921768855,top
names,0.26957028521745996,0.08832061057690256,0.3171474865489803,-0.1849008336666499,0.04778292275689092,0.2176364930355438,top
suggested,0.2686537766007575,0.3165298930345218,0.3107864387856524,0.045721850694475194,0.04214409170478559,-0.0035385123733749444,top
finally,0.2676341897739404,0.11456827009072107,0.20096325639683357,-0.1546559269252348,-0.0663759153210003,0.0877018672756273,top
whose,0.2670912923937597,-0.01787982989588083,0.3365893673599941,-0.2822612702959449,0.06950482575403344,0.3503229216262722,top
criticism,0.26646784617027314,-0.028173910330604797,0.6275673877792459,-0.29359573794944926,0.36242767066948095,0.6508727010446688,top
manner,0.26531396419683095,0.285042716242829,0.39871847060001747,0.012522647187427516,0.13347220560351808,0.11237947940665755,top
represents,0.26216713995178476,-0.012234924941012847,0.10511156383299064,-0.2743173386643914,-0.15689524076296957,0.11672514423923432,top
appearance,0.25815963525656055,0.16300389215596123,0.37199334267455747,-0.09784446709777159,0.11403526944323113,0.20829553974577938,top
hope,0.2555876478228888,0.11689358083044112,0.38012072689750726,-0.14380359909156443,0.1242247575812047,0.2705893136809343,top
coming,0.2553546593519005,-0.0519608952237455,0.18137529756488363,-0.3087106002340617,-0.07280276920097468,0.2392489117821622,top
small,0.254967256006458,0.034593466671007475,0.19029683102825246,-0.22524424944245322,-0.06561156477886534,0.14965463585648706,top
none,0.25426043274798127,0.23322405719137992,0.33060774584891356,-0.017992142840922456,0.07641526930355333,0.08922641783410395,top
authority,0.2538113482668032,-0.09552492967536264,0.37407404493134794,-0.36263445590813975,0.12065145614548778,0.479518721596388,top
short,0.2535674084441888,0.041242414773895356,0.2836322182088935,-0.21269403619496396,0.0307263943314012,0.23895623395873808,top
gives,0.2515036906876981,0.24241074386121284,0.27909008160837534,-0.010685684861480476,0.027825042619742568,0.032480180305866094,top
somewhat,0.2502471768601652,0.31802562718821537,0.42171826571253906,0.07502407068840823,0.17249566310215828,0.10497805790290723,top
pointed,0.25006744475532183,0.29049672415115424,0.43865714243356263,0.04087034037418423,0.18942025676469784,0.15073814571268038,top
seen,0.24573023789224951,0.05832170933830837,0.2342286224232283,-0.19661419143516295,-0.011296931572574597,0.17527557787703843,top
